source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax,pmra,pmdec,ruwe,sep_arcmin
598696042808574976,132.92524640303216,11.348077273814532,15.906367,0.7655163,0.27312735835126467,-5.760508258266557,-3.972894130168517,1.0609975,28.335802721685482
598696725712871424,132.89482007374286,11.354138322923177,20.946823,1.5153732,,,,,27.734899101310486
598696833082561280,132.88667769756142,11.364161849013014,19.362549,2.4620056,2.312003174843448,-10.074449633569436,-3.1240042409437283,1.0965382,27.090205137250614
598697034950478720,132.87528081358315,11.377632780704342,19.673689,2.4090004,1.939603581141316,7.535703393635799,-11.574269393521885,0.94331646,26.232526003574147
598697107960444160,132.86973476641884,11.382907206696707,19.457767,0.6190567,0.35906406634396854,-1.5140743551708686,-0.056986186687370356,0.9897813,25.89703108334376
598883269023064576,132.70856345512757,11.340326605500723,19.119541,1.5034313,0.15091064973119053,21.38707921423492,-17.181759741185463,0.96600085,29.537143518596565
598883543900974720,132.67755633329725,11.359338677405026,18.877808,2.7269306,2.6378870045910805,-15.78928691623488,-27.847185140702365,1.0341907,29.011135990010338
598883780124148864,132.73900338055694,11.373349189674522,19.95376,1.8137798,0.16710324950643693,-2.913905050239597,-8.599270173884559,1.0953798,27.167935434396064
598883917565244288,132.70002066900798,11.369103852321983,20.3794,1.8977413,0.9312653308493132,-11.998675642496186,-1.9632861010613574,1.0688142,28.029476561041868
598884334174935296,132.83279493282666,11.367933312612767,9.96569,1.1147232,2.9998805498955434,15.671242949889665,-31.357486788566444,1.5481915,26.768306699526253
598884437254150016,132.82198778814887,11.390680707474013,16.791592,1.0315113,0.7924544294670707,-29.062467005725836,-21.148244675085763,1.075583,25.431138047420475
598884815211270656,132.83476601456698,11.395035288239367,19.105337,2.1394024,0.7003683190664362,2.602206123933947,-8.680203608309968,0.98256165,25.139632522203527
598884815211270912,132.83043801819642,11.394532078496326,19.202265,2.0319939,0.4399842674446252,-9.51029328469044,-8.55471654005222,0.9931878,25.177672898147097
598884982714899072,132.86847379490047,11.425690655490415,19.016125,2.4560719,1.3817503709242,-10.52573774057949,-2.5492340545176724,1.0538055,23.32986888829651
598885120156153856,132.82677991651857,11.417932989075894,20.60718,1.9175873,0.4185085626882725,-6.809568131253942,-7.24873153549566,1.0715885,23.783729644939605
598885291954817920,132.75445454461268,11.389844456305127,20.658716,1.8917828,0.4025626516067362,-7.809109207271861,-13.56447387619504,1.000403,26.003338390847176
598885532470812288,132.78201147126006,11.41752189894577,20.243462,1.8531113,-0.22993318539032442,2.0335893187415253,-14.733028194524113,0.97100693,24.07599515018932
598885605485262720,132.74858897090553,11.409210771251797,18.99375,0.7627945,0.16069786778354078,-2.0265457424739166,-0.5204061048649459,1.0632068,24.94425253718442
598885605485497088,132.74457671666843,11.409034923595383,21.009039,1.6220703,,,,,25.009582888536833
598886700701910912,132.62313380630235,11.377257788054079,20.262623,2.0130634,-0.0588147023840906,-10.83181885665499,-2.151268643002393,1.008831,29.28576584350456
598887117313755776,132.70529063854994,11.420948393970049,18.08942,1.090908,0.2293694022321733,-2.8672826483258937,-3.0825369478026805,0.97889876,24.981437965833564
598887563989948032,132.57380446574948,11.392773864121605,20.755249,1.92206,2.6908950540671173,-2.7642719241730527,-0.18214367404114476,1.0546145,29.900446479914496
598887907587158272,132.57949949724983,11.422867037952255,18.697117,,,,,,28.203479300999447
598887972012239744,132.5780725899492,11.434008029328485,20.077665,0.99987984,-0.732354669978383,-3.114566717229809,1.6527524919290522,1.0320885,27.697286037203945
598890518927847424,132.68901531280784,11.519217109841502,17.771296,1.0251694,0.30190763104976426,-0.5978385090240608,-7.46066652936595,1.095429,19.937495211413204
598890553287583104,132.70305557309104,11.532114366106805,18.6705,1.845108,0.794858701389361,-9.030150088510773,-0.33567283238059087,0.9756779,18.87358443120439
598899589899970048,132.53593303782628,11.419255448960303,20.796585,1.4932404,,,,,29.87248864920101
598899796057231616,132.5519863939144,11.4545648929687,14.836234,0.9302206,1.207080168273699,-11.059707491830595,-3.0342439784329907,1.0217313,27.622681465462023
598899933497305728,132.50377001312626,11.446702919208338,16.55189,1.6948977,1.2925223647873225,-11.130161413647032,-2.599285662256709,1.0386653,29.824111796589737
598900719477080704,132.49639770320053,11.472955338854357,20.556944,2.2418194,0.23751832673233,-12.587536409650806,-2.883856691807643,1.0250949,28.98484563614271
598900758129913472,132.48053047807707,11.470593041328362,14.855729,0.9308872,1.1456835094289854,-15.662204106246994,4.12392421880656,0.9277952,29.75076885891237
598901578470541952,132.49775120047553,11.529875527955243,20.666613,1.8098087,-0.05449477650123562,-15.510838284429736,6.037449347835783,1.0803235,26.62172291331961
598902888433671936,132.58789652409578,11.541425426740583,20.241999,2.1537838,1.9745179776957824,-8.813165751680526,-7.421402097547555,1.0272537,22.292397472863083
598902952858180224,132.57555995876277,11.541927385149398,20.522541,0.80386925,-0.3051591027921168,-1.5335667496345953,-3.940459137346869,0.9622472,22.76981115226976
598903094592098944,132.59370244887788,11.572319118568547,14.281221,1.0507488,1.00075168251987,-9.059781723697041,-20.093154254807434,7.248866,20.725176007858764
598903128951835776,132.6081943326395,11.572794706572472,19.752884,0.7860069,-0.5400813609340651,0.10506775230727944,-2.6126365126811493,0.97049654,20.104827997783772
598903781787128320,132.59263297089737,11.613283614503205,21.770466,1.7826118,,,,,19.135239934011658
598903953585548544,132.62774025238124,11.627236448100524,16.637585,1.0797997,0.4882035898964339,-10.351870977365898,0.5568393146401744,1.0940541,17.017263943208356
598904636487258368,132.4988205529602,11.553095804137778,20.640024,1.566431,-0.588604572487707,-1.734344884069875,0.6638013667625879,1.0630811,25.701616586538925
598905667277444864,132.45669389991824,11.58261505875001,19.05854,2.4901428,1.2785805668358874,-6.763313394190339,-18.164583096342522,0.98924786,26.74489379378613
598905912090666240,132.43460653171087,11.592186003199087,14.830026,1.4239292,2.2638042197526222,-3.7997261089968495,-26.938527193676084,1.0223385,27.58053748226953
598906766791160960,132.5975365502625,11.62082580120589,19.760048,0.7425842,0.22474522417168558,0.5967242344261121,-3.7372411569122272,1.069079,18.627259883996487
598952946277621248,132.42083052943215,11.623997946844915,20.87089,1.500555,0.6159576721206097,-18.34343927522709,-23.17132913095175,0.85769933,27.445269908461324
598954836064893952,132.43044430139764,11.674411317119313,20.754961,2.0066795,-0.024881427422618563,-2.5142016646269862,-4.073208257196628,0.8944837,25.79674728143695
598955561912302592,132.50994249937338,11.73627627231464,20.780222,1.4541264,-0.01629506819297515,-0.7950020777038167,-2.250038219438218,1.234691,20.27146626265156
598955561912957312,132.50022969128352,11.742828369369114,21.191536,1.7835026,,,,,20.74252965961551
598956382253218816,132.48487786013376,11.759064903483038,20.382504,1.9676838,2.6842132179006555,-10.4503967292901,-2.6233969924613465,1.0990441,21.45436717759627
598956622769468544,132.44945838811606,11.774032358078195,19.507746,0.5388069,0.3507134745928446,0.757795632614891,-4.575989441911806,1.0166562,23.402921471819763
598960849019005184,132.37760982394153,11.844973453973653,20.560307,2.341467,1.6409564845000608,13.600752031960694,-6.536233237575209,1.0989884,27.559945501476047
604697825813740672,133.02058532649073,11.374069004069687,20.799227,0.9739647,,,,,28.317594695218183
604698169415291392,133.06010272476928,11.372224444869065,20.699896,0.63669586,1.0882647934253507,-1.1518833665757662,-0.7959021344260642,0.95688856,29.340214283867
604698272489669632,133.064951942205,11.383630159667526,14.547466,1.152339,1.8175273405441024,4.552099385476426,-7.654956553032294,1.3274628,28.84960890571709
604698311144454656,133.07252964794912,11.397048001788898,19.327787,0.901762,-0.2871132208346635,-0.8610861333168457,-2.537432169553444,1.0032346,28.338013159212988
604699616814508032,133.10592629473416,11.405387497951553,15.70626,0.95003605,0.6539426693964732,-6.089478900464193,3.66613462221681,1.0023882,28.886230633153676
604700269651079424,133.15983120812095,11.453548029879494,20.659536,1.3082066,,,,,28.424460181122903
604701571025222400,133.01998470870552,11.420995049798842,21.075964,1.1824684,,,,,25.699635564559014
604701644039080576,133.0089812357697,11.441026003067922,19.89151,0.61231995,-0.6508920690210136,-1.062802035242492,-3.2175116568913404,0.9770298,24.33979259509243
604701777183259392,132.91968715109243,11.399270820570058,20.69027,1.2611198,1.1157956695641686,-3.150781002264548,-5.347676284956425,0.9958346,25.25292462702696
604702086420960000,132.9071894255963,11.425821236289671,20.858082,0.6142292,,,,,23.561621295806713
604703155867565440,133.03498455816367,11.452100589342727,18.740557,2.7479553,1.7566336070257402,-29.454732037278912,-7.6547428859273285,1.0363263,24.387922924550757
604703465105196416,133.1172007518235,11.484407098649921,17.154366,1.6748772,1.1233096773516908,-11.181919303675286,-2.9364879918259517,0.943395,25.39892334933283
604703529529935744,133.13392900342222,11.490574039282386,20.27611,1.1782951,0.12762889349995288,-1.9443974479128991,-0.8520032275366896,1.1072102,25.74731673863613
604704079285750272,133.0608928189227,11.494416046626036,20.389732,1.9996243,0.699574219460068,-7.9408956491755,-12.780377382810968,1.0178994,22.95939574673839
604704255379073280,132.99497686845663,11.48855659686354,17.751982,1.4987774,0.35753019975145556,5.0894172152473685,-8.205797804322026,1.1051836,21.397182001708096
604704285444044672,133.00854459855836,11.500212571973425,19.197117,1.882761,1.2233846876565788,-5.149510292868417,0.3626608081310164,1.0290582,21.110014298513946
604704457242873984,133.06672759357588,11.506053547206776,20.691896,0.59280777,,,,,22.574971689468587
604706110806682496,133.19483204768542,11.467573398046689,21.533043,1.3609161,,,,,29.19573596518221
604706896784302208,133.26496771899178,11.538287725941206,20.96858,0.7585964,,,,,29.66416954244015
604709645563372800,133.17925413418513,11.54265470812545,20.166143,2.046011,0.5360845163707135,4.02211628805188,-17.065364153210723,1.0696402,25.468732628102973
604711947665720064,133.2018593854402,11.60712335457751,17.601553,2.6431293,4.0420144326236525,-8.050790628285284,-28.896011327000323,0.98697996,24.31922562608947
604712188183890304,133.30193520635382,11.621063437548958,17.235138,1.7066383,1.138505102479786,-10.826008002783036,-2.814559683925399,0.9903746,29.18680196899464
604713356415713664,133.2378699171747,11.671364167410792,19.813522,1.764307,0.26566197924405976,-3.906576911345138,-17.76574443171219,1.0488387,24.566327514541737
604739469815500928,133.35470878598724,11.807794628355088,19.51348,2.145237,0.121579270481888,3.4767968238714455,-1.766276784804027,1.0512033,29.88834579979374
604889828030987520,132.89631122320426,11.441880928032719,17.648022,2.3616238,2.1951993483934387,-3.4124328768188894,-16.540510303790803,1.1656164,22.516747308726483
604889832326744448,132.8879371761218,11.441009661177326,14.829949,0.91305447,1.4667464051353858,-1.1312491066114359,-12.901085823246,0.9939493,22.50916889795647
604890347723194368,132.9196672585817,11.471424082247186,21.02654,0.015993118,,,,,21.00099069101963
604890687024769152,132.92921391604938,11.49915773245044,20.62535,1.5703564,1.074954225149506,-3.6221242420421076,-28.190757839363123,1.014924,19.509154477415358
604890687025981312,132.9340640812202,11.506876558114401,20.897318,1.6167526,,,,,19.13644705837111
604890966198108928,132.86884319598178,11.483666827998675,20.174105,0.896204,1.3419218334557552,1.1583848248098014,-4.587894155478355,0.958703,19.85940875766727
604891550313644672,132.92644772978355,11.535298813955471,13.050789,0.7391615,1.1928781905188317,-10.862737922585737,-3.128323253270955,1.0954857,17.373600343858175
604891790832745344,132.89824382909836,11.541222593262551,21.038652,0.60780525,,,,,16.64729512130682
604892886047716608,133.02398114362947,11.569264929378182,18.400438,2.6369286,3.1101530970325695,-36.57502384530102,-3.3799981339252434,1.0419815,18.027401843211894
604892989126939648,133.01756872537266,11.600037805755482,15.832096,1.4020071,1.1560790802487906,-11.299696101293957,-2.902210531543128,0.96232563,16.322981586110195
604893092206459904,132.924881095555,11.552230032112956,20.67091,1.5042992,0.07021935522129961,-11.243287078694859,4.889146029043552,1.0790716,16.372159702345996
604893921135574400,132.94191697617248,11.604835923605265,10.978755,0.89015007,3.8701952320518984,-19.036063155333338,-57.545514668907835,3.9484253,13.754919953805015
604895600467051776,132.73942445989314,11.582610114795205,15.469993,1.2113991,1.6622698480653875,-10.83337091823639,-2.634283937536697,5.6434803,15.220051631745045
604895737906007296,132.76036328879223,11.592405757254717,18.290262,1.0632477,0.4367038794704574,-4.208610217034902,-8.282370638269501,1.0096637,14.206110978107576
604896631259520512,132.87779970342746,11.599417319395538,19.675364,2.4291096,0.97861228090277,-11.113631473845075,-2.767194766499884,1.009333,13.004622256075884
604896738634137088,132.88102814508898,11.614058574499948,19.108536,2.6937237,1.1131335780910845,-8.998877910123678,-6.455658860746464,1.0244143,12.166806196233683
604897116591230080,132.95744592272632,11.653313859249863,19.90942,2.2175293,0.08392530047133114,7.091809993852927,-0.2743054741592213,1.041208,11.653988816169669
604897391469141632,132.9306097405539,11.670290523536583,16.243813,0.74064445,0.3970022455685118,-4.716661397309091,1.0456363958723645,1.0505939,9.951660649213078
604897662051868032,132.8762630318525,11.652096470273756,20.620314,1.902401,2.089122781110626,-23.594761225543706,-49.29869986061968,1.0935532,9.870768176618386
604897833851378688,132.84079760880093,11.652738790550616,17.83964,1.6823616,0.7582602778192981,-9.689004728050916,-3.926897227223285,1.1870798,9.673530404441586
604898314886415232,132.8523662337344,11.680821943905341,17.857075,1.179512,0.5909191959512161,0.2429677905228992,-2.1773793104046852,0.9776949,7.993234479390382
604898555406366080,133.07332314850225,11.588594108287706,20.575827,1.8099365,-0.7979377264491332,-4.042083850394787,3.7089818257121947,1.0805949,19.00974503721696
604899281254705408,133.1166903267814,11.648707676310947,16.241323,0.8988781,0.5370821673022116,2.308090714715151,-4.932288623062324,1.0074694,18.74608209940207
604900415126071040,133.09454573126303,11.691040346018397,18.22911,2.3629284,1.625868478689156,-5.294667126910484,2.685685868790319,1.0619522,16.363979825055377
604900582630913280,133.0669724519359,11.697621413899821,20.996294,1.4342003,,,,,14.744707996255405
604900754427832448,133.1592815964065,11.659854307011932,18.268728,2.0663414,0.976326326970428,-11.159038850630457,-2.3862101274171197,0.9589683,20.602898180686687
604900823147615360,133.1521782842306,11.671371928199209,20.785608,0.53627396,-1.4269591128875136,-1.8579173287595827,-3.670937171774832,1.0229535,19.92426663859646
604900891866793728,133.18255130818827,11.681903088689067,19.956873,1.5323296,0.9187408868014556,-5.589441218040214,-2.5897157852030137,1.0144801,21.30625396731897
604901407262882560,133.2108188204926,11.708950186132926,16.917477,1.114851,0.6856876868450372,-8.102446135198887,3.5712093526417727,0.94747716,22.344783860972733
604901411558457856,133.21633257659866,11.713650681000923,17.380192,1.434475,0.9192789482297486,-9.968615499678382,3.5785344610638923,0.9809068,22.578790030359727
604902060103234048,133.12889657347844,11.726972397720495,20.235474,0.5768528,-0.4619908459012214,-0.05655642239989625,-1.7249826972389515,1.0347438,17.425334329022128
604902820307732224,133.1678450049109,11.778440542778979,15.95173,1.00105,0.46232293238644623,-5.009987297723807,-6.697164214754962,1.7451522,19.031885373819783
604903198264917504,132.95735945567358,11.666229152817056,14.414763,1.0019436,1.1603930736879924,-11.135251702058747,-2.817235039931667,0.99376786,11.018868848158823
604903537566657024,133.01782489009693,11.701677043848964,19.483704,1.8921432,0.8433149024254861,4.291522283365585,-36.69432070562977,1.0411878,12.140811775156383
604903812444576512,132.991509781731,11.727379911166295,17.150433,1.9533863,1.1983774854565719,-11.135417718541852,-2.419278703827967,1.0054468,10.008013644279849
604904057258372736,132.94620384817577,11.708268332778822,15.0919895,0.97578335,1.125514565432455,-10.745512282115364,-3.026184623271372,0.96412975,8.655690643811953
604904229057064320,132.94428805665652,11.712423077157759,16.349297,1.5082054,1.0765512851613324,-10.803248477279347,-2.980407483388471,1.0301255,8.396950275701963
604904263416797440,132.95229235246322,11.725346513913287,16.714752,1.5186491,1.2046256707750382,-10.878680454935523,-2.8128934269934986,0.99754924,8.20525458610474
604904538294704768,132.9364128137695,11.750350145304576,13.221856,0.7272253,1.1850340822961247,-10.843515822236329,-2.7832359448038386,0.89320356,6.545153189588598
604904602719018880,132.99505637974707,11.736747593344555,18.448446,1.6586647,-1.4255220445956962,-7.001826240606001,-11.84052552316842,3.6768084,9.911980427586244
604904843238225792,132.9517754216674,11.752017901364775,19.657288,2.6359997,2.445902457733235,-17.88459390220835,-7.499705922050502,1.0782251,7.245784163050718
604905088050501760,132.9752812825263,11.786747774239696,17.85186,2.20121,1.9849043124221142,15.270438272556351,0.9971395708888379,0.98917437,7.775182466239967
604905289913342080,133.09528163724366,11.756874085411596,18.31501,1.6345482,0.9437781541797101,-13.199955597065024,1.5641859611366364,0.9791916,15.04545254083634
604905534727082880,133.0658669868118,11.775536036723082,14.7921715,0.91913986,1.1974372150164654,-10.990718285808308,-2.715805692286223,0.98340344,13.126553768579544
604905633510610048,133.06868404462446,11.793938862910649,14.694768,0.904541,1.1557868546226397,-10.962313895373459,-2.7593397891169444,1.0161536,13.14291285380721
604906531159506304,133.00615144346625,11.792891779831061,18.913103,2.2916985,0.7075490272083919,-10.633212432208811,-3.324228466113273,1.031594,9.499602554331618
604906771677661568,133.06610940924506,11.804099186507688,16.273195,0.91834545,0.5659963665012429,0.23403569038122612,-3.901236013937249,0.9884417,12.950167096029508
604907355793322112,132.72810740772357,11.588554645817673,16.543694,1.4470825,1.191740997843661,-10.994851684126683,-3.0129204363927893,0.9908115,15.186620167439045
604907561951749760,132.73198340602036,11.611224817653781,19.45525,0.70643234,-0.390002862526316,-0.902614970483118,-0.9415420499973857,1.0413101,13.878087403885974
604908038692361216,132.79270704340772,11.647267625605593,16.349157,0.83598423,0.2934345426095602,-6.149395553898935,-4.904069283489225,0.9957308,10.4731168123755
604908313574765696,132.76925978269276,11.66145087066106,20.92133,0.93738365,,,,,10.192620453939012
604908588449267968,132.71376352116684,11.643480686241306,21.07313,1.3674049,,,,,12.835039886847213
604908627103642624,132.68329646614887,11.649058398582543,18.937399,1.1509418,0.380721381462755,-3.531033786762622,0.6273782821265369,0.94021946,13.747091247487711
604908863326084864,132.68531744409282,11.658286590254173,20.993618,2.3058758,-1.0250527735280057,-19.700167403631532,-4.442764431328863,1.0870674,13.269554931135394
604909035124779008,132.7067304944416,11.6619923646431,18.593805,0.6244564,0.01641517924779865,-0.11677345904893928,0.19474195393386123,1.0589141,12.24078485751069
