source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax,pmra,pmdec,ruwe,sep_arcmin
598955385818884096,132.46791069444967,11.709643876875083,18.786226,2.2058887,1.16509970300262,-10.718203424463727,-2.8073351488609317,1.0097387,21.936879946786892
598955424472897536,132.4753213468394,11.719058120414518,18.377525,0.9012184,0.3270935372902899,-2.745048233239131,-0.5619514991659118,1.0355436,21.35891104684612
598955729418023424,132.39355804932185,11.696029159427853,20.554796,1.603014,-0.4150133839932545,-3.7553043820242396,-6.833451011126189,1.1226423,26.357416356635994
598955935574698368,132.38494574593915,11.71236143800704,18.60144,0.7794056,0.20951220031660733,-8.034115677725719,-6.396033753191132,0.9511752,26.59591128694895
598959062310410752,132.3576423142699,11.749239102767177,19.87179,1.3824825,0.7120701159088076,-4.096189597930743,1.5039437048638846,0.9992332,27.747383703743214
598959234109103104,132.3387657923125,11.749905825519372,16.745193,1.518775,1.3217133567928157,-11.035191589058964,-3.1971121911440585,0.9876965,28.83908155174324
598959371548060672,132.3645842391264,11.77065059362317,20.019964,2.799385,1.4600963568249232,-10.286200712658127,-1.9962178683336234,1.0184904,27.182562954453108
598959650721359616,132.42245863783506,11.788023094084377,15.54199,1.0780668,2.58212166601524,-12.43761494301643,5.102868626116223,21.651491,23.704399791206846
598960578434242560,132.32265617007408,11.821618567513093,21.034454,0.74897766,,,,,29.50308890735244
598960917738439808,132.3575942995441,11.838790186482449,20.491684,0.7043724,0.8094911039306124,-2.019655560570671,-0.18420881685511076,0.98538697,27.48088921757308
598973115443458176,132.3272883908706,11.884431488241939,20.272272,1.0530872,0.6692771810446381,0.11108533026738737,-0.7770478883206602,0.9697687,29.507401262536284
604698345504195456,133.05663544652268,11.393363626734008,14.428984,0.8573103,1.1611753160591376,-10.479523913192356,-2.2193048904706214,0.99509704,28.81856562753529
604699960411886336,133.12265654429623,11.432576580891714,17.242474,0.75824547,0.15026872588996976,-4.328060745800006,0.7424924938929598,1.0150813,28.934221477660383
604700437153338368,133.13159362911955,11.458002860634974,20.494423,0.78866196,-0.6108401287489396,0.5644360797286698,-1.232431101660017,0.994601,28.06808390620105
604700677676130560,132.9699230259184,11.35295676550976,21.284113,1.708849,,,,,29.099279293120897
604700956844417280,132.9445385539228,11.37477302078336,21.14811,,,,,,27.430665746378807
604701266081960576,133.0222366787309,11.396512759338927,19.480976,2.0513325,-0.33353888667020065,-12.22826258444524,-14.59673985487367,0.9846803,27.748605773738074
604701742823520640,132.95283545729163,11.396951702893627,20.512726,1.3895016,-0.9363616037882665,-3.364524649671808,-5.233146526172093,1.1738706,26.281708804777242
604701845902600320,132.96091883194725,11.409688075226672,16.058798,1.9324436,2.7934885490241856,-2.5447250169768063,-10.026435798387068,1.0069863,25.694010010746965
604701918916611072,132.94970901368467,11.418275440089042,20.402428,,0.7910210543981813,-1.9449240720720886,5.68627394046075,1.0756522,25.003786937765806
604702434312776576,133.0150119815626,11.458467275576341,21.019268,1.9515343,,,,,24.221426615854092
604702704896569856,132.98172157957202,11.471197579932566,21.025629,1.1666279,,,,,22.683886542801826
604703563894296960,133.12294162310207,11.483338963093832,20.74636,1.2454433,2.679454593438221,0.6121245393156098,0.30844720736466064,1.1504712,26.582016351375167
604703941846497280,133.0376870330997,11.467104244354237,13.140885,0.73240185,1.1452746975719046,-11.109654981755499,-2.8446502073414113,1.0543612,24.417181910370054
604704560321786368,133.06136403339744,11.518703625496727,12.675331,0.7033138,1.143756697211575,-11.082338306846758,-2.6936241371397873,0.9283941,22.640338882912083
